transposedRow1,transposedRow2,transposedRow3,transposedRow4,transposedRow5,transposedRow6,transposedRow7,transposedRow8,transposedRow9,transposedRow10,transposedRow11,transposedRow12,transposedRow13,transposedRow14,transposedRow15,transposedRow16,transposedRow17,transposedRow18,transposedRow19,transposedRow20,transposedRow21,transposedRow22,transposedRow23,transposedRow24,transposedRow25,transposedRow26,transposedRow27,transposedRow28,transposedRow29,transposedRow30,transposedRow31,transposedRow32,transposedRow33,transposedRow34,transposedRow35,transposedRow36
1785.149,7.411,0.408,4,8,9,0.996545506288448,0.996610777624887,0.997026573509004,0.997330618491233,0.997385469044291,0.997525234684976,0.997564650819322,0.997695437360356,0.997758065848157,0.997875896744701,0.998526682218719,0.999028157404832,0.999564757601974,0.999625128594503,0.99963490186187,0.999723882543103,1.00021889964109,1.0004612747659,1.00093454520697,1.00118322390759,1.00125611469244,1.00126403572809,1.00130174310144,1.00138844520662,1.00163715671066,1.00191445726903,1.00234399200485,1.00264020845805,1.00314290139556,1.00324799163666
1810.767,7.41,0.413,4,8,9,0.996622126818897,0.996942253575111,0.997238301644719,0.997632966014757,0.997705794245146,0.998091152088814,0.998268515282923,0.998494220276049,0.998640303495835,0.998749913591961,0.99893911688477,0.999229749422728,0.999294215082718,0.999510934046506,0.999783358943686,0.999888573468912,0.99992838823449,1.00022114133679,1.00059157929589,1.00059358569959,1.00070098630343,1.00091433384403,1.00124707876633,1.00146636362284,1.00190583490618,1.0022852187725,1.00234998639978,1.00293317441826,1.00317814072033,1.00330736481028
2257.01,4.796,0.364,4,8,9,0.998218473983969,0.998296996368976,0.998444751107659,0.998499974151326,0.998626605207851,0.998649612496906,0.99897176969312,0.999040496986917,0.999053784886673,0.999170470352529,0.999558023905746,0.99960254152059,0.99978472466856,0.999878064720827,1.00007247860088,1.00008094011313,1.00020617617084,1.00029359833862,1.00034233066959,1.00038332015418,1.00065633706288,1.00087775719748,1.00110423634912,1.0012847137748,1.00142952457992,1.00147617163261,1.00151261413936,1.00154265777861,1.00159011177206,1.00162889561914
1322.434,7.095,0.424,4,8,9,0.995866652271721,0.99594144812913,0.996200513071362,0.996458832752035,0.996919162227287,0.997400678334425,0.997944155742567,0.998014932066257,0.998154685043457,0.998604257211478,0.999113802198952,0.999509671622795,0.99985796452903,0.999886974078176,0.999964587901337,1.00039911467376,1.00068334292038,1.0006966896386,1.00114955109915,1.00152514499711,1.00179179434341,1.00193297832285,1.00242567306078,1.00280230981165,1.00337039164721,1.00340753875149,1.00358194270271,1.00359736042222,1.0041004626218,1.00439733959432
2379.919,4.145,0.441,4,8,9,0.998689190417222,0.998764553752315,0.998802517003467,0.998926225769298,0.999008357740055,0.999035300375937,0.99911676123146,0.999165680627852,0.999249735359566,0.999355701728895,0.99942655398264,0.999517481701968,0.999835218358538,0.999937172524935,0.999993675694913,1.00024278983204,1.00033666236726,1.00045844071463,1.00050416500368,1.00057432716632,1.00063783123256,1.0008469973037,1.00095124315677,1.00095802342142,1.00098534596028,1.00116948408685,1.00120346479044,1.00123225393674,1.0014495841512,1.0015223681079
1627.082,6.283,0.362,4,8,9,0.997181090216492,0.997255861196938,0.997485697485836,0.997637421788544,0.997919432723963,0.997956056333099,0.998314142330709,0.998326296197034,0.998396219626693,0.998493874129169,0.998674859893928,0.999198585325153,0.999340106696629,0.999667344091248,0.999695648966598,0.999886160453539,0.999904862376343,0.999964664299583,1.00009075545766,1.00080595280097,1.00081233396927,1.00124002695863,1.00129474046296,1.00141301617842,1.00181784832458,1.00213887752193,1.00278273197096,1.00278453785758,1.00307094473546,1.00320926647496
2635.953,2.1,0.386,4,8,9,0.999200471593149,0.999354307873668,0.999367252487143,0.999540410628528,0.999549592216482,0.999552771950777,0.999594211628286,0.999660477951485,0.999662674127073,0.999681383261083,0.999737339876573,0.999740793515137,0.999823518487896,0.999909790142335,0.999954068459379,0.999995382220663,1.0000458070994,1.00016329642645,1.0002391362206,1.00025234938998,1.00026244505963,1.00029403851082,1.00038840137574,1.00047505803472,1.00058013066362,1.0005915889605,1.00059564955638,1.00068473977098,1.00077094421216,1.00079346539528
1913.721,3.578,0.422,4,8,9,0.998476413421034,0.99855459772469,0.998739262437893,0.998984405740937,0.999090739874798,0.999258316760859,0.999297530529314,0.999343774815508,0.999451559441782,0.999601184300106,0.99967768563396,0.999691669077778,0.999786414377508,0.999862283654985,0.999997039130822,1.00002803587511,1.00012028235205,1.00033205638318,1.00037473398937,1.00059257691685,1.00060738111468,1.00063073764408,1.00074593309814,1.0009559400503,1.00105901538281,1.00110548695781,1.00110709064702,1.00126556881757,1.00135047942511,1.00144437170114
1345.58,2.747,0.397,4,8,9,0.998312781437398,0.998368446678927,0.99841326712646,0.998740170885955,0.998763958905085,0.999067410963361,0.999070747590352,0.999218292598199,0.99929315821497,0.999365814372156,0.999375737421953,0.999380123587524,0.999406083051479,0.999816335302295,1.00004138062677,1.00005711958498,1.0002358158617,1.00023785928498,1.00037650310758,1.00050582246054,1.00075158364513,1.00082660155377,1.00091877047852,1.0010749402772,1.00114511458686,1.00123390983146,1.00139735653904,1.00144086687366,1.00160275174226,1.00162447262284
1666.088,2.898,0.368,4,8,9,0.998670089888519,0.998831318912258,0.9988340174014,0.999020068249006,0.999093195163989,0.99930612422312,0.99932909467409,0.999405429977915,0.999559942834509,0.999661558123179,0.99969837671146,0.999708106353557,0.999835556292321,0.999924664546047,1.0000030099374,1.00002166894437,1.00013176562341,1.0001991020316,1.00022976462188,1.00028260061764,1.00073820972688,1.00078312740505,1.00083580068578,1.00096196277932,1.00100630340044,1.00101467402642,1.00107610416796,1.00112620407379,1.00118406516885,1.00126963627644
1852.784,1.953,0.382,4,8,9,0.999055803509984,0.999095993235365,0.999110774311709,0.999167892134979,0.999308157694589,0.999360277324122,0.999420611778634,0.999563138864311,0.999732443633507,0.999746820708321,0.999818530319854,0.999823935046875,0.99996594846533,0.999984714936763,1.00002496914025,1.00005413952448,1.00021046061658,1.00021538753662,1.00023246442673,1.00033441094067,1.00043328254816,1.00046104985058,1.00057051296429,1.00063802095252,1.00069097986617,1.00070960719048,1.00076244487822,1.00085891784064,1.00086583342635,1.00092035992205
1627.511,6.973,0.384,4,8,9,0.995928169926246,0.99602650442839,0.996155654779047,0.996489497811182,0.996937638406928,0.997555521850784,0.997724831497831,0.99794274577017,0.998013533171511,0.998403627861466,0.99849270578482,0.998711137193142,0.999159533305417,0.999187213861994,0.999240028158159,1.00038459265202,1.00042483392392,1.00074862826478,1.00115669064595,1.00169309771255,1.00204602425219,1.00209710110197,1.00230799563844,1.00244528120917,1.00253208566926,1.00288926087422,1.00296010031425,1.00370709642844,1.00379015730584,1.00388598988888
1124.11,4.899,0.417,4,8,9,0.995707109687437,0.996276635412548,0.996505844406343,0.996648016555425,0.996972045703314,0.997594214194632,0.99776839082807,0.998008080129963,0.998513805168001,0.998874950422203,0.999426297430746,0.999559195614163,0.999755326150961,1.00020393284432,1.00038167557065,1.00043528433771,1.00086017181675,1.00136331166887,1.00190266114346,1.0020771432843,1.00208079566978,1.00217428008757,1.0024063209558,1.00243312167773,1.00246340471945,1.00319249615646,1.00340966887244,1.00367861567215,1.00383571208423,1.00437164894372
1542.781,6.541,0.396,4,8,9,0.996352717331583,0.996595294336548,0.996710717760129,0.996814597176194,0.997558227266174,0.99805998347815,0.998183580826651,0.998327341112901,0.998476699188432,0.998587015389776,0.998842146945205,0.998865497474999,0.999183007174691,0.999521449640287,0.99993963821129,1.00001923877758,1.00020244095303,1.00032189200451,1.00080511887457,1.00091691340368,1.00149391975353,1.00165716253,1.00182349215269,1.00239538387345,1.00245318802252,1.00247340933334,1.00293987354111,1.00305136219428,1.00340876358634,1.00342068222654
2668.222,1.814,0.486,4,8,9,0.998886340419388,0.998912344856115,0.998922709363003,0.999029794112445,0.999031762851777,0.999197437554459,0.999251648087684,0.999347036700503,0.999368572575217,0.999397665345343,0.999540662043734,0.999786882529734,0.999792544596419,0.999827007365986,0.999996113453159,1.00011720128648,1.00015470189983,1.0003896244112,1.00041094491402,1.00042546478995,1.00048525595978,1.00049147064313,1.00051165609929,1.0006454058987,1.00070841748875,1.00075203654325,1.00094841582899,1.00095295494954,1.00095931483149,1.00114573532979
