transposedRow1,transposedRow2,transposedRow3,transposedRow4,transposedRow5,transposedRow6,transposedRow7,transposedRow8,transposedRow9,transposedRow10,transposedRow11,transposedRow12,transposedRow13,transposedRow14,transposedRow15,transposedRow16,transposedRow17,transposedRow18,transposedRow19,transposedRow20,transposedRow21,transposedRow22,transposedRow23,transposedRow24,transposedRow25,transposedRow26,transposedRow27,transposedRow28,transposedRow29,transposedRow30
0.902013042890035,0.902015027651541,0.943339759163822,0.943387581091844,0.943791460803382,0.943840670951641,0.956469563065545,0.956471980954785,0.966474712270139,0.970800940305272,0.970802396333104,0.978145670742061,0.978150299009534,1.00335110084046,1.00335383294729,1.00553025011048,1.00554327222221,1.0212759687011,1.0212853368224,1.03446203836929,1.03446455926222,1.04715180370939,1.04716206080618,1.07077873838853,1.07080119414761,1.07293245973109,1.08042631831557,1.08598840276661,1.08599530685522,1.10283525697324
0.974616205009288,0.974619306442542,0.976641486154857,0.976668462628875,0.976914248091898,0.976990479889095,0.977615906111037,0.977632386711241,0.981777196368114,0.981790289354155,0.988508807056915,0.988608370601865,0.991404604799743,0.991488438039706,0.995102610517416,0.995142346585379,0.99997544798642,1.00539072209215,1.00549306709638,1.00630292414259,1.00642731486201,1.00902083533386,1.00911392890349,1.01512777442138,1.01517317584623,1.01520961833641,1.01523057635323,1.01754775397264,1.01762853253572,1.02581233867776
0.953818287838576,0.958589350794833,0.958649521422697,0.964729480667522,0.964742817832668,0.965692661603286,0.965706594592553,0.971266249460055,0.974208095663109,0.97422795805004,0.975544212577343,0.976945714723122,0.977057311386087,0.977225330934472,0.977335547320956,0.980516083517589,0.987572570966093,0.987966602482607,0.987988533701332,0.993832695190683,0.993835716369547,0.994045083443962,1.0138793065043,1.01388867969146,1.0184033256367,1.01846616477437,1.0250519432087,1.02508517227824,1.03877595057741,1.03877973631069
0.977628601504726,0.981010776639354,0.981150378015149,0.985166730377966,0.985294739309016,0.988488729332787,0.988634887411392,0.988635246339076,0.988727795678764,0.988957279424546,0.992063751075523,0.992068453119526,0.995211364380459,0.995274473736458,0.999373160402363,0.999391941621271,0.999424108860624,0.999444551105904,1.0030206245555,1.00318008458028,1.00824166867564,1.00830272491472,1.01428489758611,1.0147442422011,1.01485346576618,1.01491613438593,1.02147986713972,1.02148764365346,1.02168853847943,1.02174879564828
0.963498065535844,0.96353010748141,0.966276618509042,0.971542691247773,0.971587134209911,0.981702655747275,0.981713938707654,0.986252746591921,0.986282950330637,0.990054847843663,0.990062237959493,0.995720181621989,0.995758605111004,1.00339759807403,1.00340136998862,1.00884137759175,1.01468737476413,1.01469261661407,1.02230812467641,1.02236626631131,1.03035916991623,1.03044388366841,1.03815522412611,1.03817042933039,1.04232095956046,1.04235951545839,1.04396908930225,1.04408262450395,1.04421463889972,1.04438845195791
0.802073588802944,0.802074166155382,0.813209538250252,0.813211787176204,0.820427125848309,0.825758593435824,0.850050876304479,0.850051891449624,0.87800965806709,0.902208388880683,0.902217146202336,0.908124762797775,0.908136534751215,0.914825868201096,0.914826102505439,1.00789625905708,1.00789670917723,1.01015784042261,1.01016077331586,1.01651956622783,1.01652035097266,1.02972133835206,1.02972428200412,1.04866000686549,1.05736114976108,1.08125851993575,1.08126777654792,1.13071145052517,1.13071366251677,1.18787841989387
0.899714456372594,0.899714900681938,0.901732140609941,0.901735356550531,0.909833617737363,0.90983424416492,0.919804604940616,0.919807921416785,0.934994195019013,0.956884713165468,0.966555426527328,0.96656384719266,1.0110905124699,1.01109255760956,1.06229132922774,1.06233158513444,1.06314586653268,1.06319132454896,1.0654787726468,1.06548050814784,1.07701353556483,1.08760712978411,1.08760804022614,1.09250821326395,1.09251598207365,1.12665154181705,1.12743582539165,1.12744779399836,1.12904183638498,1.12904460754124
0.942140058235133,0.942149432525654,0.945358174709784,0.945366150101611,0.945965875495831,0.94596925831758,0.946667070407415,0.953366561528369,0.954648692730556,0.954651909838262,0.970672922826261,0.970689801175741,0.991170835787109,0.991178549531653,0.993841343515511,0.993909777784158,1.00313603536736,1.00314452662824,1.01043169049341,1.02386408434871,1.0323534520256,1.03237980471,1.03805240707252,1.03808829051782,1.04646873543785,1.04647928502624,1.05245525507441,1.05248505871981,1.05826015280944,1.05826827311323
0.870572068163765,0.87057548887232,0.879550711040275,0.879551280135772,0.888301655973738,0.888305233048729,0.902167519940263,0.928920116315129,0.933793539279842,0.933801773159278,0.976956920997513,0.976958934812404,1.02520038988578,1.02524190812488,1.02593738694085,1.0259833307252,1.03110469240752,1.03110657164488,1.04208451512371,1.05103017025063,1.05103053836053,1.05678714677923,1.05679418204571,1.08928613658196,1.089298079422,1.08983021274161,1.08983278406624,1.09927165809303,1.09927931333484,1.10745119259959
0.862761516619653,0.878626942914216,0.885917254866687,0.905939829545646,0.905947585261259,0.947374304911798,0.947376158244011,0.995272040310713,0.99527332504058,0.997834137414952,0.997867539788432,0.998816210712651,0.998855383418209,1.00655413238465,1.01880232082401,1.01880401960941,1.02092338447292,1.02093123587807,1.02256543314288,1.05658511009805,1.05659547801217,1.06010582524738,1.06010840366888,1.0606225240814,1.06062862410637,1.08556797314008,1.0855690459746,1.09952164685678,1.10311968877541,1.1031306215707
