transposedRow1,transposedRow2,transposedRow3,transposedRow4,transposedRow5,transposedRow6,transposedRow7,transposedRow8,transposedRow9,transposedRow10,transposedRow11,transposedRow12,transposedRow13,transposedRow14,transposedRow15,transposedRow16,transposedRow17,transposedRow18,transposedRow19,transposedRow20,transposedRow21,transposedRow22,transposedRow23,transposedRow24,transposedRow25,transposedRow26,transposedRow27,transposedRow28,transposedRow29,transposedRow30
0.926677288882626,0.92670990357262,0.947206584866566,0.947732049176405,0.94780153279406,0.948140348641081,0.968656792587431,0.96869477154262,0.972180743645778,0.972346889654055,0.97966705956064,0.98444892598729,0.984513385781813,0.98879194133887,0.988802859054301,0.997296131798007,1.00324659673159,1.00330284864032,1.00469612367304,1.00472357942602,1.02730536418579,1.0273416426621,1.03902351625493,1.03905003182816,1.03908097767108,1.04798388180018,1.04799288050105,1.05332320518187,1.05337091110325,1.07905150979411
0.981478632743869,0.981508649049706,0.982406114528424,0.986084406874432,0.986216355520501,0.986272492545778,0.986802073318561,0.988628274977935,0.988763109030071,0.98922985236908,0.989372046448024,0.990462628773285,0.990801600177541,0.99336199761708,0.999083459492819,0.999208049155638,0.999877031935398,1.00010178730756,1.002278132617,1.00844989165717,1.00868494512944,1.01169542105185,1.01180303764885,1.01523539128357,1.01550100323465,1.01566805646745,1.01593622410776,1.01789815286995,1.01804331400312,1.01828897815753
0.973527509629377,0.973993253916893,0.981953336050169,0.982222290870324,0.98373645652564,0.984719704063104,0.988238034944706,0.98841509268228,0.990283746030407,0.99070513932297,0.991325400457652,0.991743254754927,0.991780066736153,0.992221038646276,1.00241865894855,1.00534746131244,1.00553377254625,1.00877677984572,1.00879185433366,1.01212545373985,1.01215609591402,1.01248061135784,1.01729828441043,1.0176250500806,1.0224315808153,1.0225488169161,1.0236545434142,1.02366682876472,1.02656406409073,1.02664399727601
0.981874793542056,0.98210352678597,0.982233779824628,0.984298301912406,0.985353289170441,0.985494770836427,0.985912994267578,0.985958971140137,0.98624372707798,0.987875020025051,0.987931598983437,0.988191148356575,0.988521810897396,0.990117394242151,0.990531398632989,0.990761807930362,0.991452531113391,0.993356661939367,0.997766292573044,0.99794893646695,0.999015557625552,1.00128898615392,1.00179347588696,1.01129567051374,1.01188588657496,1.01322606412094,1.01333616434327,1.01488606232315,1.0156492528208,1.0171117588634
0.961730430816797,0.96189498192756,0.963439614078284,0.965886302605096,0.966026476138353,0.971337139385309,0.971591498625113,0.976541751866522,0.97686862623371,0.981695552439722,0.981703865159814,0.984922128470902,0.985209837920216,0.986248659049521,0.991567801566786,0.991589525993074,0.994291357915913,0.994538653523062,1.00063802804435,1.00068028027087,1.00560357524913,1.00655763154129,1.00677692090044,1.00937587850746,1.00944868811333,1.01227083331828,1.01263785410138,1.03286506739301,1.03302724829394,1.03712120670567
0.88067327859061,0.880688923138046,0.882338612674974,0.882362731752936,0.884707529575876,0.884755522102262,0.905134957652028,0.905155228141437,0.907750960126227,0.907776394720429,0.948893068229648,0.948896736126717,0.978463035739851,0.978489789199059,0.982036333660444,1.00359052154735,1.00363984696059,1.00685045763064,1.00687810143272,1.01154542365709,1.01155952231278,1.03952073997032,1.03955673466576,1.04955648748068,1.06952436419652,1.06957614540634,1.07037500419146,1.0704037814792,1.07618942484653,1.09338899894628
0.896202089909514,0.898655433697832,0.898678448563085,0.903306085757549,0.903321068648897,0.930575575121722,0.930607814113385,0.951586208805291,0.955777019404491,0.955826122554068,0.95691340998095,0.956938801047776,0.974897982835219,0.976374110021788,1.01515753201241,1.01529605950055,1.01544631670036,1.01553295656022,1.01991064653743,1.01997401568834,1.03984115532728,1.03987243367332,1.0666154857479,1.06712111338745,1.06725793519601,1.06757462819457,1.07789208450373,1.07809078039945,1.08577135275304,1.08580211600544
0.963245793764734,0.971733368687986,0.971801154782063,0.972588360908971,0.972661675814277,0.97305296368069,0.973059132403564,0.973175680023282,0.97320225272937,0.975514324263925,0.975725567656033,0.977082113889608,0.977101445022923,0.985089169228976,0.985186188683766,0.987343352723141,0.993444674617315,1.00118686272337,1.00128586983699,1.00332138486343,1.01384484191727,1.01828965739886,1.01844386360944,1.03004501340618,1.03025409231161,1.03050141654812,1.03069580393213,1.03542834728383,1.03551118587539,1.03582451337321
0.923251070772029,0.923300045963034,0.924518269840939,0.92454278284722,0.924793385436298,0.940683194668794,0.948232321245328,0.980289707744535,0.980427762363361,0.982321695544564,0.982406297396656,0.985109647142905,0.985176713986353,1.00445289934598,1.00448423498149,1.02937150130875,1.0298768505047,1.02999667529466,1.03031535090599,1.04679961330002,1.04910434392048,1.0491365195408,1.05318073507554,1.05612318704431,1.0562909600974,1.06575674328322,1.06582810232799,1.06865807650233,1.06865827895919,1.07682854103468
0.916103434164196,0.949183643843394,0.949263474651661,0.952406052639687,0.952528742480245,0.956407055261194,0.956456249231893,0.97489806546866,0.974925440780476,0.987508877799286,1.00037293873724,1.00191516617162,1.00236069959767,1.00251473448491,1.00278597169947,1.01740276879274,1.01742744286559,1.02759962172495,1.02775272468382,1.03288756518853,1.03295832061682,1.03361293311893,1.0336216060779,1.03466656427794,1.03470686253905,1.04993980458767,1.05793340204682,1.05795350042,1.07854452872237,1.07861405665573
0.997046845392976,0.997428465593744,0.997709847275131,0.997970071231895,0.998037503798688,0.998343576391332,0.998527144179095,0.99900219910037,0.999005751948289,0.999279611227878,0.999362651080315,0.999658222069859,0.999708726621596,1.00019319240373,1.00035794459933,1.00037861948077,1.00045685839666,1.00067783947147,1.00103200814631,1.00132373436756,1.00137565684774,1.00150550503432,1.00166486702227,1.0021096533276,1.00214685209812,1.00226529768108,1.00247267055916,1.00266048476441,1.00301966825936,1.00305176688289
0.950524108816364,0.95054003251394,0.951652354951909,0.951666953647311,0.964135048320582,0.964140996336741,0.974138565061858,0.974154223068632,1.00072184215452,1.00079039889844,1.00079648147822,1.00084654850518,1.00321781041535,1.00324428143362,1.00691397426082,1.01576731848124,1.01593058846812,1.01861842391055,1.0198215173745,1.04033872581986,1.04042825096618,1.04071419913965,1.04149849110401,1.04322565560535,1.04471134644788,1.04476128510202,1.0466208887025,1.04668188489304,1.0504780649371,1.05049788048727
0.991830974690345,0.993240202405493,0.994244286513334,0.994789015591848,0.995536516468578,0.996171585922658,0.996812618940883,0.997105495711054,0.997155797040882,0.997711112504032,0.998343280308763,0.998499523200769,0.998716890179786,0.999509914068098,0.999630188277209,1.00004219104397,1.00066402873556,1.00071529034176,1.00185989321079,1.00217289765398,1.00329533510455,1.00367890084712,1.00493326127914,1.00505500441272,1.00587042066206,1.00598540785222,1.00650584716078,1.00673542917026,1.00679226029134,1.00780760873207
