transposedRow1,transposedRow2,transposedRow3,transposedRow4,transposedRow5,transposedRow6,transposedRow7,transposedRow8,transposedRow9,transposedRow10,transposedRow11,transposedRow12,transposedRow13,transposedRow14,transposedRow15,transposedRow16,transposedRow17,transposedRow18,transposedRow19,transposedRow20,transposedRow21,transposedRow22,transposedRow23,transposedRow24,transposedRow25,transposedRow26,transposedRow27,transposedRow28,transposedRow29,transposedRow30,transposedRow31,transposedRow32,transposedRow33,transposedRow34,transposedRow35,transposedRow36
9665.243941,215.2854967,0.30401,6,8,10,0.977246388,0.977370189,0.979884168,0.980732173,0.980970192,0.980998616,0.981404519,0.984816163,0.985969089,0.986610008,0.987632457,0.991225715,0.992801632,0.992859447,0.994185508,0.995250643,0.995696692,0.996220718,0.996373947,1.000092851,1.000490489,1.004921664,1.00749583,1.011321374,1.014584339,1.015435271,1.019331956,1.019762571,1.020726581,1.021174441
9186.364101,161.8765259,0.32873,6,8,10,0.985676849,0.989162647,0.990811616,0.991569077,0.992151251,0.992784066,0.993036128,0.99462371,0.994803099,0.997956724,0.998467413,1.000063952,1.000728206,1.002272931,1.002597104,1.003916419,1.004454204,1.004835157,1.004954599,1.005307862,1.005847215,1.006276257,1.007548116,1.008834292,1.010845675,1.011605985,1.011977562,1.012331426,1.013180156,1.01387088
16364.37618,215.9945222,0.34109,6,8,10,0.991113764,0.992485658,0.993276528,0.993297758,0.993340972,0.993726238,0.994056706,0.994505737,0.994971128,0.996574883,0.997346255,0.99790189,0.998815734,0.998927625,0.999650173,1.000244029,1.002072771,1.00214755,1.00239856,1.004050468,1.004060142,1.004318282,1.004626991,1.004924461,1.004999964,1.005704676,1.007100938,1.007232776,1.00799645,1.009629754
13795.20318,224.2504423,0.34513,6,8,10,0.986872055,0.988221687,0.99081692,0.991274502,0.991957595,0.991976801,0.992565097,0.994133389,0.995202053,0.996446625,0.9973552,0.999356103,1.000375656,1.001682931,1.001980325,1.00263213,1.003728638,1.004430668,1.004776101,1.005601089,1.005822786,1.007817107,1.009215939,1.009345922,1.010162459,1.010618355,1.010810341,1.010892076,1.01184892,1.012420786
16137.20583,330.624965,0.33105,6,8,10,0.983644228,0.984302842,0.985584471,0.985700353,0.987508176,0.987633154,0.991423774,0.992254449,0.993077501,0.99309217,0.994447695,0.996943385,0.998076491,0.998626544,1.000543576,1.00094205,1.001947846,1.003175209,1.003864363,1.004637259,1.00528928,1.005750957,1.006954156,1.007442813,1.010524924,1.01123209,1.013618732,1.01382627,1.015519974,1.016274432
11586.46071,36.1145318,0.33194,6,8,10,0.998351637,0.998489666,0.99849194,0.998808264,0.998831509,0.998853841,0.999081552,0.99918373,0.999322912,0.999444953,0.999446768,0.999528924,0.999618786,0.999749993,1.000109478,1.000112869,1.00040933,1.000433832,1.000512935,1.000616104,1.000692396,1.00083622,1.000838432,1.000860956,1.000936501,1.001107619,1.001108437,1.001227681,1.00129811,1.001395774
17529.22994,292.8024131,0.35509,6,8,10,0.98744666,0.987787149,0.98789275,0.988153048,0.988882646,0.989533903,0.990788381,0.991918063,0.993004416,0.994049912,0.994896247,0.994957583,0.994971196,0.995526597,0.996511527,0.99736811,0.998109094,0.99843441,0.999319165,1.002013659,1.002136247,1.002976319,1.004770468,1.004863806,1.007183274,1.007721063,1.008758813,1.009275337,1.011000609,1.011516594
4874.412643,25.62698038,0.3406,6,8,10,0.996458559,0.996999018,0.997043089,0.997199006,0.99734806,0.997586232,0.998043282,0.998380986,0.998613698,0.998643102,0.998695455,0.998747042,0.99925569,0.999287919,0.999504629,0.999511732,1.000097816,1.000199929,1.000254927,1.000274219,1.000570625,1.000667729,1.000684571,1.001227867,1.001401266,1.001692826,1.002105051,1.002245311,1.002428408,1.002801573
6578.240221,80.94600198,0.26572,6,8,10,0.990414212,0.990605151,0.990679653,0.991056758,0.991158405,0.991740982,0.992151494,0.992661861,0.993245167,0.993405722,0.993810573,0.99637816,0.997053847,0.999767926,1.000845574,1.001128187,1.001352756,1.001624786,1.002128662,1.004433029,1.00478496,1.005250833,1.005689268,1.00605577,1.006439594,1.006731941,1.008225559,1.008586679,1.008702538,1.009683285
9231.701288,88.64878552,0.3504,6,8,10,0.994343392,0.99498073,0.995224577,0.995760915,0.996211469,0.996562109,0.997075098,0.997087296,0.998238977,0.998409432,0.998609097,0.998650762,0.99943787,1.000347476,1.001217166,1.001229433,1.001323678,1.001556522,1.001644323,1.001704163,1.002805666,1.003131212,1.004120497,1.004706304,1.005103629,1.005159206,1.005431036,1.005947175,1.005976555,1.005994755
2274.504185,42.67812096,0.2988,6,8,10,0.982496168,0.983396716,0.983495423,0.984255894,0.984352573,0.985164717,0.985563046,0.986884305,0.9925421,0.993613294,0.994361411,0.996518138,0.996639419,0.998107193,0.998596602,0.999394315,1.001278841,1.001802137,1.003903303,1.005876957,1.006117261,1.007301416,1.010304003,1.01033031,1.010498683,1.010876914,1.011316086,1.013435478,1.01570224,1.016251483
9187.902056,63.63859083,0.28032,6,8,10,0.994657159,0.995170001,0.995529974,0.996157874,0.996504318,0.996874003,0.997071572,0.997185061,0.997621713,0.99796093,0.998738509,0.998886584,0.999715109,1.000375097,1.000418938,1.000423228,1.000904582,1.001094588,1.001205307,1.00163588,1.001857333,1.002098949,1.00218918,1.00264053,1.003540542,1.003553533,1.003989098,1.004434856,1.004829341,1.005162184
9967.338968,147.4069421,0.2618,6,8,10,0.987802645,0.98805752,0.989142218,0.989339267,0.989409791,0.989737527,0.99006695,0.990222273,0.991042049,0.993545679,0.99462149,0.995766841,0.996637727,0.997065279,0.998820002,0.998887816,0.999347548,0.999525111,1.000243757,1.000991847,1.004141198,1.006133794,1.006931143,1.008751018,1.009052408,1.009665922,1.009937659,1.011857935,1.013123374,1.013652936
16924.18888,222.0444744,0.31973,6,8,10,0.990455959,0.990862925,0.991955147,0.992358772,0.992703408,0.994507158,0.994918455,0.995110857,0.995353939,0.995923661,0.997467807,0.997626412,0.998050198,0.998633955,0.99933944,0.999873382,1.00071431,1.002680252,1.003516176,1.004324901,1.004584264,1.004759075,1.005418498,1.005700695,1.006005836,1.006341765,1.007398933,1.007469988,1.008948926,1.00916625
13366.92695,59.60246613,0.35561,6,8,10,0.997755358,0.998138065,0.998206575,0.998280241,0.998438628,0.998751568,0.99876259,0.998932418,0.999181618,0.999453653,0.999454998,0.999512731,0.999629069,0.99968691,0.999924009,1.000204883,1.000585377,1.000614075,1.000897836,1.001205061,1.001275394,1.001355694,1.001509078,1.001813402,1.001850293,1.001942224,1.001951725,1.002116275,1.002185463,1.002202259
13063.90599,37.43429688,0.28413,6,8,10,0.998491618,0.998498133,0.998808277,0.998839774,0.99906493,0.999070419,0.999079229,0.999294347,0.999392607,0.99944412,0.999590813,0.999896719,0.999917707,1.00000155,1.000011893,1.000056841,1.000103911,1.00019903,1.000564118,1.000670726,1.000876546,1.000972759,1.001083181,1.001094874,1.001115379,1.001156306,1.001432306,1.001507187,1.001509617,1.001510162
8188.737167,47.68496134,0.33781,6,8,10,0.996194279,0.996201653,0.9962295,0.996928366,0.997150413,0.997310558,0.997515953,0.997871148,0.997995313,0.99838614,0.999183029,0.999430943,0.999768029,1.000109966,1.000193205,1.000284059,1.000607105,1.000642098,1.001079859,1.001538362,1.001666974,1.002168712,1.002203455,1.002317393,1.002929375,1.003338364,1.003412672,1.003456539,1.00352659,1.004235068
6966.125812,52.05952107,0.29146,6,8,10,0.995111954,0.995219013,0.995571756,0.996283877,0.996616435,0.99677604,0.99703935,0.997331366,0.997587678,0.997762368,0.998228696,0.999530151,0.999764175,1.000029354,1.000456387,1.000465364,1.000612487,1.000718718,1.001501257,1.001690841,1.001922927,1.002625206,1.002961057,1.00316207,1.003697631,1.003717251,1.003983485,1.00404833,1.004512479,1.004717306
9300.098551,21.43018486,0.28301,6,8,10,0.99878059,0.998877102,0.998883105,0.998954831,0.999089092,0.999157296,0.999547819,0.99956781,0.999574089,0.999616145,0.999883769,0.999980032,0.999999189,1.000001834,1.000096039,1.000141477,1.000212951,1.000332934,1.000491509,1.000603536,1.000630908,1.000769122,1.000877479,1.001015857,1.001077308,1.001144505,1.001166402,1.001196426,1.001257508,1.001299039
8134.38797,44.57293419,0.27577,6,8,10,0.996525045,0.996597795,0.99692289,0.99701279,0.997297681,0.997488465,0.997607592,0.998170333,0.998198093,0.998220358,0.99835607,0.998885816,0.999205295,0.999489277,0.99996872,1.000025779,1.000263817,1.000398086,1.000786981,1.000846343,1.001154872,1.001380557,1.0017703,1.002262292,1.002337682,1.002609128,1.002951282,1.003239226,1.003306423,1.003539451
14749.23838,241.9951233,0.31709,6,8,10,0.986197895,0.987329203,0.987437652,0.987840373,0.989508763,0.990468273,0.991011937,0.991373761,0.991383251,0.994882245,0.995220739,0.995436446,0.995595,0.995711253,0.996173624,0.996562867,0.997817696,0.997828785,0.998824081,1.001394095,1.00216778,1.002472365,1.003021329,1.003839897,1.006041573,1.006212858,1.008042979,1.008132019,1.008220386,1.013013951
16581.13956,120.5033263,0.2839,6,8,10,0.996116235,0.996502764,0.997148273,0.997176092,0.997742976,0.99799901,0.998036843,0.998067919,0.998283211,0.998371476,0.998704685,0.998900031,0.999211488,0.999440281,0.999556167,0.999824664,0.999984369,1.000322275,1.000363984,1.000650145,1.001902972,1.002050006,1.002381533,1.002397834,1.003019275,1.00312573,1.003616142,1.003651615,1.004043527,1.004065082
13662.28812,245.995368,0.31901,6,8,10,0.984120574,0.984901762,0.985754349,0.98734968,0.989405729,0.989439211,0.990137102,0.991205942,0.993369172,0.994927535,0.995736497,0.996873212,0.997261597,0.999423368,1.002480486,1.003917134,1.004026907,1.004857551,1.005634433,1.006147516,1.008009112,1.008042034,1.008915306,1.011522153,1.013265053,1.013851291,1.015183149,1.016571629,1.016793332,1.017107708
13873.27639,307.0089016,0.26825,6,8,10,0.978608413,0.980114065,0.982305998,0.98290986,0.982997219,0.983116803,0.984905985,0.985809374,0.987065858,0.988415183,0.989020317,0.989343443,0.992706208,0.993393502,0.994234319,0.996064362,0.997571083,0.998774567,1.002007425,1.00255352,1.003357443,1.005083241,1.007284773,1.010177302,1.010411627,1.012349471,1.012902411,1.015076241,1.020417277,1.021200074
