transposedRow1,transposedRow2,transposedRow3,transposedRow4,transposedRow5,transposedRow6,transposedRow7,transposedRow8,transposedRow9,transposedRow10,transposedRow11,transposedRow12,transposedRow13,transposedRow14,transposedRow15,transposedRow16,transposedRow17,transposedRow18,transposedRow19,transposedRow20,transposedRow21,transposedRow22,transposedRow23,transposedRow24,transposedRow25,transposedRow26,transposedRow27,transposedRow28,transposedRow29,transposedRow30,transposedRow31,transposedRow32,transposedRow33,transposedRow34,transposedRow35,transposedRow36
2946.589,601.098,0.312,1,5,7,0,0,0,3.49E-07,6.78E-07,0.234112619,0.280013988,0.517154678,0.54134401,0.637238508,0.74420494,0.764731025,0.902041758,0.940891998,0.970583089,0.982230352,1.244904635,1.249078655,1.257788877,1.261680669,1.343163457,1.362800471,1.4015522,1.449683637,1.484777941,1.515300368,1.556371802,1.608920466,1.810651685,1.837921285
11496.181,443.038,0.287,1,5,7,0.650074333,0.65331646,0.680060174,0.699914625,0.789956162,0.799082244,0.833557378,0.852044788,0.871044604,0.881247394,0.888900157,0.900278762,0.910134214,0.925784126,0.931888704,1.007877026,1.013569202,1.015570683,1.031504022,1.064368501,1.074627153,1.086089694,1.108948766,1.127592772,1.135061595,1.152318582,1.169256405,1.219232236,1.231166593,1.24186467
16262.333,686.479,0.461,1,5,7,0.641166601,0.647348127,0.686056253,0.72539316,0.734068405,0.813070064,0.836519809,0.858419898,0.872467523,0.8803866,0.894111808,0.897988627,0.908460551,0.959835921,0.975096048,0.999210766,1.011358296,1.05402365,1.059193654,1.062351315,1.072075032,1.087365833,1.116613659,1.132371536,1.142544224,1.160496193,1.184386208,1.197159562,1.237169823,1.261603609
5164.945,487.2,0.261,1,5,7,0.162218606,0.190647655,0.35632122,0.364359019,0.438947883,0.500019109,0.522025084,0.618920952,0.651074305,0.666395966,0.674821362,0.845972947,0.852376936,0.853249682,0.859453495,0.913546346,0.935141515,0.955947387,1.001126126,1.014012091,1.024819839,1.069839373,1.096434344,1.241208189,1.250744036,1.309604427,1.340116606,1.364755511,1.388945601,1.398097846
7550.723,750.662,0.201,1,5,7,0,3.11E-07,0.170435169,0.195987857,0.370569129,0.371860866,0.45789969,0.507021879,0.538257328,0.642535346,0.682759328,0.693096393,0.700157807,0.868101375,0.872900145,0.880020627,0.884450885,0.939293168,0.972099028,0.987031556,1.024147528,1.047235609,1.07072831,1.112344575,1.130687382,1.286244513,1.288668625,1.359282022,1.394111285,1.407215107
12022.746,852.649,0.352,1,5,7,0.443367044,0.449495213,0.528293448,0.547424507,0.568526628,0.574136181,0.733580004,0.734345181,0.742920175,0.744191803,0.792323922,0.798708945,0.825640102,0.844730869,0.865351991,0.905654174,0.909912489,0.948028232,1.062010946,1.083385403,1.120856621,1.142542562,1.17409849,1.178426745,1.189912524,1.197334419,1.237103525,1.261664421,1.273319832,1.345508921
3893.254,132.301,0.174,1,5,7,0.752853762,0.757690063,0.79901828,0.820213521,0.82479556,0.846973366,0.8540975,0.854658529,0.858136264,0.874731892,0.881119724,0.965019185,0.966212315,0.973984651,0.990047903,1.011733363,1.02833177,1.049385224,1.055102887,1.082375226,1.097331225,1.114852227,1.115396738,1.174993423,1.181924011,1.185952166,1.186856901,1.214445523,1.23035834,1.233347117
4819.028,801.771,0.222,1,5,7,0,1.92E-07,4.01E-07,0.218676513,0.253422906,0.478243739,0.48080358,0.58899353,0.658607279,0.695273182,0.827905839,0.876628668,0.892374153,0.902604869,1.123113756,1.129983476,1.136704932,1.143140168,1.214268736,1.251799716,1.274020131,1.332007942,1.345791161,1.376684641,1.432614954,1.460058119,1.660188599,1.662758636,1.751384136,1.794921733
6093.262,855.337,0.226,1,5,7,0,0,1.60E-07,2.03E-07,0.200551794,0.232758296,0.438802028,0.441903366,0.540433661,0.605446997,0.638452085,0.759894501,0.804073924,0.818959341,0.828504825,1.03165223,1.038092971,1.043793867,1.049848798,1.115229159,1.148853924,1.169771519,1.224807417,1.234612078,1.263061448,1.314801797,1.340698327,1.523784025,1.527124525,1.607519492
4890.218,622.36,0.373,1,5,7,6.19E-08,4.57E-07,0.180978248,0.220811979,0.402465012,0.434077082,0.496022713,0.59737101,0.601137773,0.70528406,0.72830766,0.759270793,0.765486742,0.980547226,0.983866899,0.994508597,0.99899868,1.061881222,1.067021131,1.10617973,1.124727885,1.152239831,1.213503086,1.222135199,1.270013079,1.419361541,1.451236821,1.498112538,1.525861514,1.563936335
2581.185,453.085,0.207,1,5,7,0,0,4.18E-07,0.225935177,0.260390271,0.49280141,0.493285855,0.60744916,0.674493122,0.71491947,0.852805744,0.905276996,0.919701752,0.929450937,1.153529407,1.160085741,1.168854475,1.174926374,1.247839022,1.289980643,1.310675974,1.36289289,1.38889392,1.420274112,1.476186778,1.501610544,1.708758774,1.710288465,1.804077765,1.849920445
15140.964,577.755,0.335,1,5,7,0.66044218,0.669848815,0.695512165,0.780645968,0.794748634,0.823856035,0.840387003,0.864902423,0.865233104,0.875866037,0.882818782,0.906874169,0.925788598,0.930756267,0.991072676,1.004521803,1.00730147,1.019335842,1.047153073,1.06751879,1.069870636,1.097913961,1.10934366,1.114110243,1.142007552,1.153991236,1.200931649,1.216432687,1.22938475,1.244225403
2632.187,552.521,0.363,1,5,7,8.01E-08,2.30E-07,3.35E-07,0.233230763,0.283661522,0.518099369,0.555980509,0.638519717,0.765062644,0.772644006,0.90724774,0.938404124,0.976500982,0.98532366,1.260624551,1.263484938,1.277658335,1.281689066,1.363427968,1.372087605,1.420467362,1.448645143,1.4840524,1.561780497,1.564076222,1.630973007,1.824802937,1.863815169,1.92598472,1.962395512
3238.524,722.7,0.151,1,5,7,0,0,6.33E-08,1.37E-07,3.89E-07,0.260559526,0.293941386,0.552091064,0.565286371,0.695727057,0.753000561,0.809235017,0.9722185,1.041846941,1.051100105,1.056573674,1.300959296,1.306899307,1.322706431,1.328444807,1.410691482,1.473772901,1.48799038,1.517552219,1.594528171,1.627502729,1.684191634,1.7032462,1.931493874,1.951554949
8502.371,437.145,0.219,1,5,7,0.624328879,0.628090425,0.632036882,0.635551469,0.675072891,0.696323015,0.70844513,0.739879635,0.748832771,0.765971727,0.796897171,0.811845092,0.923434683,0.924416293,0.974144163,0.998470064,1.010500223,1.037529968,1.041055694,1.050594767,1.054610418,1.061580042,1.080306863,1.180287836,1.180664285,1.184252885,1.206143437,1.242333047,1.250295738,1.276353789
1995.807,301.519,0.201,1,5,7,0,0,4.14E-07,0.210101591,0.241601312,0.456813954,0.458406325,0.564469492,0.625024188,0.663529255,0.792076536,0.841662092,0.854404965,0.863109825,1.070139929,1.076055546,1.084833221,1.090294561,1.157900624,1.198341594,1.216749461,1.26250366,1.290965171,1.319925472,1.371227346,1.393839187,1.585600083,1.588588374,1.675636059,1.71857135
7057.221,669.229,0.308,1,5,7,0.190933199,0.352951592,0.368763926,0.434899807,0.506897309,0.521554688,0.615436285,0.642367738,0.662212621,0.670249327,0.84873308,0.85194416,0.857296343,0.860330292,0.915754867,0.929768964,0.955738579,0.989577715,1.013504273,1.031774509,1.062036733,1.097090718,1.235218811,1.253148259,1.303480487,1.331180712,1.364972369,1.374228924,1.388396762,1.403203672
7859.287,768.037,0.232,1,5,7,0,2.09E-07,0.166945889,0.194178927,0.365518949,0.369050323,0.450196261,0.50578505,0.532470106,0.633319373,0.669464745,0.682417278,0.690545915,0.860812323,0.866357632,0.870503767,0.875745718,0.930361524,0.957359479,0.975447514,1.02359711,1.028183362,1.052004095,1.095632062,1.118120646,1.269952165,1.273956008,1.339777455,1.372569282,1.391779695
10155.127,199.893,0.181,1,5,7,0.822521621,0.834283563,0.846052127,0.848192874,0.892783584,0.898122213,0.901505745,0.90407803,0.923807658,0.93457276,0.937849295,0.956782919,0.958508939,0.964033692,0.966545555,0.982013376,0.985716725,0.994461185,1.016567212,1.037900818,1.055776077,1.059158184,1.066987464,1.071987181,1.075060909,1.078855821,1.100146376,1.106823481,1.156505149,1.160913457
4167.132,658.914,0.182,1,5,7,0,0,1.47E-07,0.216578708,0.247271109,0.466240174,0.471525466,0.580525266,0.637196704,0.679732543,0.813330559,0.867022827,0.878023546,0.885597225,1.094826783,1.100404831,1.111273847,1.116419738,1.185532157,1.231308994,1.247562148,1.285819612,1.328777247,1.357823131,1.40847157,1.428650798,1.62339851,1.631621425,1.720758186,1.765958514
9335.467,337.355,0.359,1,5,7,0.676714249,0.757477443,0.773332351,0.799467472,0.814708179,0.836513879,0.841012046,0.848175073,0.852875018,0.883319386,0.900507757,0.910194846,0.958820829,0.976133418,0.979168111,0.989125236,1.01345972,1.032483636,1.041757599,1.06585778,1.070171004,1.081084937,1.109617985,1.118088037,1.163120484,1.180249176,1.193909916,1.20228547,1.242444427,1.24316771
15669.085,740.086,0.24,1,5,7,0.604809201,0.608641883,0.64668137,0.664477547,0.677642257,0.713028836,0.713198091,0.729658093,0.760412183,0.776888478,0.881584003,0.88548225,0.930088602,0.952559719,0.967041819,0.988727911,0.993563852,1.006962702,1.011041806,1.014765344,1.034105398,1.128086383,1.129030096,1.129116899,1.151334163,1.190159126,1.192035876,1.216864001,1.234119877,1.258834393
13402.34,768.322,0.33,1,5,7,0.660086327,0.661004433,0.667756331,0.66843298,0.71213085,0.72039392,0.742549531,0.764400208,0.782990079,0.808133341,0.821908676,0.852561764,0.957468506,0.97415936,1.010449987,1.030943953,1.060315418,1.061981555,1.07465342,1.083724482,1.11137132,1.134890026,1.139638158,1.21625609,1.231679279,1.234996764,1.250217129,1.284991725,1.31014295,1.311222455
8624.337,135.817,0.215,1,5,7,0.855895147,0.861693324,0.871239185,0.877972659,0.885920039,0.906620902,0.922318521,0.938490099,0.940066968,0.950216816,0.952666043,0.952694281,0.955067224,0.977909476,0.983684013,1.023901587,1.032654967,1.034831077,1.03738057,1.041343209,1.054892877,1.060870951,1.064439934,1.072558249,1.077237924,1.08455926,1.090414265,1.096817329,1.108198576,1.124837679
6144.027,273.07,0.343,1,5,7,0.633089537,0.653657063,0.67048413,0.686830027,0.714726355,0.721697801,0.75054592,0.841645769,0.857681993,0.888255061,0.905774486,0.931743701,0.933165469,0.943717305,0.950451698,0.979008067,0.998957787,1.006168403,1.067503376,1.083542971,1.086666453,1.098998927,1.128039523,1.149740377,1.1548378,1.183940767,1.193737852,1.201169855,1.231808853,1.243628896
9195.963,334.861,0.152,1,5,7,0.657243265,0.680187192,0.687941915,0.780185704,0.788153302,0.830905012,0.853511727,0.855804734,0.874072523,0.885288781,0.888039701,0.89378406,0.911345715,0.913767367,1.001859588,1.004004243,1.014035059,1.030119057,1.048563193,1.07067283,1.092171812,1.095277212,1.125926959,1.139840834,1.157568291,1.16462591,1.222697474,1.225479983,1.229779678,1.232544245
6901.303,296.133,0.186,1,5,7,0.640832961,0.649583805,0.670440304,0.691315177,0.706516235,0.733101201,0.74392371,0.845537245,0.849249195,0.895677404,0.919086444,0.925751805,0.952643251,0.957436973,0.960136427,0.961953269,0.979452073,0.989201777,1.082764775,1.083612864,1.09107757,1.109548964,1.136263391,1.151935694,1.175696699,1.183856632,1.213112768,1.230883108,1.246601072,1.251560506
6357.755,435.438,0.303,1,5,7,0.430257092,0.443411509,0.523478724,0.546838809,0.563283979,0.570204428,0.721245699,0.72436006,0.728295983,0.731271877,0.778241339,0.790820671,0.812415152,0.842250158,0.862580987,0.875420064,0.903526607,0.932506277,1.050520618,1.065043604,1.108558325,1.13236195,1.160284791,1.169520678,1.181133006,1.194329086,1.213774595,1.238471516,1.241527982,1.338285791
7464.036,500.952,0.177,1,5,7,0.414766318,0.443000995,0.530407577,0.565900511,0.572724093,0.577390901,0.713296058,0.716859244,0.72423209,0.727528719,0.772557222,0.803143073,0.813286631,0.836773133,0.86709608,0.885903712,0.918588883,0.931263098,1.057881475,1.064136913,1.122215892,1.151876406,1.15878527,1.190685198,1.199585631,1.201013221,1.205130621,1.22821923,1.237993376,1.355676451
3987.975,457.245,0.182,1,5,7,0,2.83E-07,0.184424361,0.210560017,0.397019851,0.401520463,0.494337614,0.542595329,0.578816087,0.692579481,0.738300329,0.747667827,0.75411708,0.932283383,0.937033287,0.946288634,0.950670541,1.009522188,1.048502769,1.0623429,1.094920471,1.131500404,1.156233992,1.199362913,1.216546233,1.382380736,1.389382837,1.465285913,1.503775577,1.513837676
8391.919,905.536,0.357,1,5,7,2.15E-07,9.34E-07,0.167570682,0.203412238,0.371997691,0.398000331,0.458451739,0.547633781,0.55423292,0.651114667,0.674139202,0.700748987,0.707407382,0.904404823,0.905851739,0.916238281,0.918401349,0.977425088,0.984537723,1.018419473,1.040458594,1.065873241,1.119065639,1.121187675,1.16937296,1.309228065,1.336334311,1.381794707,1.408247673,1.446287827
3167.837,469.251,0.295,1,5,7,0,0,1.93E-07,2.83E-07,0.200733057,0.238711683,0.44258739,0.459616073,0.545315044,0.631534941,0.652502052,0.770926839,0.806398397,0.829606657,0.839959153,1.060588258,1.066065647,1.07044808,1.075737302,1.144519224,1.164610708,1.195261166,1.241639785,1.271524024,1.284118653,1.331030136,1.371779032,1.546819153,1.566463756,1.632235518
4774.348,691.855,0.157,1,5,7,0,0,0,1.69E-07,0.209449635,0.236838879,0.445146093,0.45471323,0.559679049,0.607384762,0.651841895,0.782494952,0.837684966,0.845726658,0.850763311,1.04828041,1.053157505,1.065504731,1.070147902,1.136384509,1.185848644,1.198108818,1.224350844,1.282405102,1.309250923,1.355466536,1.371524061,1.555963499,1.570504268,1.655816118
14568.426,524.813,0.29,1,5,7,0.676618052,0.76339722,0.772546906,0.805540054,0.823299878,0.842026074,0.851298399,0.858892408,0.869624334,0.880006815,0.895663839,0.900869312,0.973723163,0.979666184,0.981656208,0.996819169,1.028323956,1.038992732,1.049263807,1.071822931,1.089661926,1.096163498,1.113781957,1.129927516,1.178023353,1.189757292,1.200246367,1.225089052,1.242280127,1.242607765
11668.489,633.762,0.207,1,5,7,0.64165884,0.645305847,0.650183516,0.653561053,0.694119226,0.717560799,0.729072723,0.758118749,0.772582005,0.790037457,0.82113927,0.835281419,0.950509078,0.951359979,1.003530936,1.029031249,1.039604484,1.069460813,1.072615547,1.079899393,1.082098711,1.095052006,1.111238136,1.215137474,1.215209647,1.220924278,1.242727614,1.277348936,1.289005978,1.31581437
6354.379,535.754,0.222,1,5,7,0.342269657,0.419286839,0.468842781,0.494944138,0.589361351,0.624045673,0.635254411,0.642537352,0.799511019,0.804401366,0.80918617,0.813767221,0.864401516,0.891118696,0.906936744,0.948216528,0.958028389,0.980020531,1.019835645,1.039371611,1.181838501,1.183668033,1.24675787,1.277750981,1.293717692,1.327581934,1.332332994,1.34534622,1.351190141,1.358197387
10987.992,447.678,0.479,1,5,7,0.632838753,0.671502343,0.716638386,0.722673051,0.799267497,0.822628324,0.843909596,0.857194531,0.861062919,0.873833494,0.879165787,0.893659478,0.944755203,0.959799209,0.983204526,0.989534762,1.037358552,1.042695567,1.044780189,1.04977231,1.063580709,1.090637774,1.115296343,1.122652529,1.139695604,1.159428347,1.177954261,1.213633222,1.233274556,1.246322141
9761.248,463.675,0.373,1,5,7,0.648744041,0.651884209,0.675807702,0.687139483,0.703947588,0.741375664,0.746649353,0.77589979,0.867142504,0.886616337,0.915254514,0.93220743,0.955468801,0.96386525,0.969664515,0.973695493,1.013323663,1.032281612,1.046364283,1.09556523,1.118401614,1.122101091,1.132369783,1.158303557,1.179516344,1.194919438,1.220346697,1.220821797,1.237676424,1.271234083
14260.489,824.002,0.16,1,5,7,0.528377582,0.533641469,0.537010698,0.661927116,0.665037182,0.672703647,0.675646215,0.717461304,0.748265094,0.756259368,0.773601078,0.808996726,0.826031079,0.855384178,0.865753137,0.982377613,0.991048592,1.044927349,1.073103227,1.077089955,1.102365957,1.114892768,1.116863462,1.123235417,1.145337679,1.150277527,1.260670938,1.26294119,1.274696958,1.295175823
6074.544,580.581,0.381,1,5,7,0.191313115,0.348124026,0.377002778,0.429058294,0.518852122,0.520611188,0.610415998,0.629515104,0.657267634,0.662160647,0.849012936,0.852645611,0.861604059,0.866460627,0.920421296,0.923791307,0.958781893,0.972447673,0.996244792,1.049840447,1.062080032,1.100681736,1.229032208,1.257639951,1.297258022,1.320911165,1.352413989,1.366959574,1.373196106,1.377825416
15707.597,639.526,0.275,1,5,7,0.627399934,0.654909471,0.669009828,0.670531579,0.70078224,0.71980222,0.81353106,0.821497063,0.858400752,0.877887832,0.895885552,0.908880302,0.915902109,0.928747261,0.935266723,0.949098096,0.958354259,1.039054834,1.043082143,1.044892889,1.062314855,1.097204407,1.104572949,1.119768133,1.141326104,1.161338776,1.17205227,1.185826607,1.20412239,1.256509761
7165.113,419.562,0.339,1,5,7,0.517650007,0.523195992,0.667189397,0.667455387,0.67535692,0.67540842,0.719803917,0.727097843,0.75032782,0.770503308,0.789274767,0.819256308,0.82908652,0.861534707,0.966547635,0.98448996,1.020060707,1.040353367,1.070651023,1.071261748,1.084110544,1.092281173,1.123568686,1.146731773,1.153954221,1.226509471,1.244039785,1.247554476,1.262085078,1.295985787
6785.158,167.078,0.188,1,5,7,0.820028977,0.820611602,0.82610117,0.840152234,0.860684151,0.872177222,0.890186451,0.896590198,0.918579842,0.932164676,0.943568511,0.947865902,0.996900118,1.002964842,1.007098965,1.01208506,1.032729584,1.043236276,1.048034074,1.070273334,1.070753892,1.076442416,1.08028643,1.096493167,1.101496162,1.11130704,1.136377299,1.159142842,1.179281386,1.182639179
14189.535,752.16,0.386,1,5,7,0.631939804,0.634996198,0.64154845,0.645624383,0.685560751,0.687575318,0.714133623,0.723170337,0.740870439,0.781016747,0.792349849,0.819765068,0.914857421,0.936601693,0.96565908,0.983099572,1.005840759,1.017903306,1.021612085,1.024556329,1.071059061,1.090409914,1.107979933,1.15368924,1.180861994,1.184994335,1.194729831,1.220095276,1.241869417,1.262890561
12262.826,773.93,0.253,1,5,7,0.506990829,0.534043151,0.545980589,0.552818215,0.691913258,0.696915536,0.698392004,0.703209253,0.747339705,0.766103215,0.782433008,0.820906592,0.827480055,0.84023508,0.876575989,0.897272098,1.016681545,1.023242539,1.072674354,1.098024103,1.11688029,1.138703179,1.14546364,1.164095921,1.164098667,1.176137003,1.194499608,1.300819294,1.301907175,1.303524744
11611.126,606.172,0.308,1,5,7,0.629740144,0.63212269,0.636093886,0.638345005,0.679468746,0.68986688,0.709135728,0.734243578,0.751996525,0.765552614,0.788006478,0.814015717,0.91650354,0.929806772,0.967152111,0.987705031,1.012777653,1.019645801,1.030158006,1.041144387,1.059853808,1.082443734,1.083747532,1.166972596,1.177413082,1.180178227,1.196719968,1.232608384,1.250904798,1.257325551
4981.084,223.533,0.223,1,5,7,0.630617116,0.649988804,0.661600762,0.691966978,0.698722365,0.714777505,0.743876898,0.758226332,0.862059968,0.863533545,0.909418357,0.931991196,0.943776567,0.968296166,0.971823262,0.981512043,0.985950309,0.990591165,1.009025413,1.102078306,1.102561419,1.105269547,1.125948532,1.160533553,1.166912377,1.191239813,1.20531655,1.231122182,1.252430727,1.255878701
10118.475,728.798,0.342,1,5,7,0.445622661,0.453345769,0.5332822,0.553503674,0.57383654,0.579879845,0.739983587,0.740033034,0.748944378,0.749279155,0.798348886,0.806052319,0.832130057,0.853790825,0.874602165,0.909549109,0.918931385,0.955470664,1.07156615,1.091852647,1.130904497,1.153257722,1.186453714,1.187980415,1.201617973,1.210313034,1.246252517,1.271721849,1.280610413,1.359287144
2843.832,503.844,0.373,1,5,7,0,0,1.77E-07,0.213533358,0.260532545,0.474862071,0.51216065,0.585249316,0.70482856,0.709272904,0.832153453,0.859318633,0.895851542,0.90318564,1.156932087,1.160848917,1.173404888,1.178702665,1.252896777,1.258961273,1.305163882,1.327048556,1.359509464,1.431793005,1.441977897,1.498468247,1.674682123,1.71229126,1.767599173,1.800339749
1925.005,201.824,0.247,1,5,7,0,1.84E-07,0.171930016,0.20105905,0.377063568,0.383193148,0.46446104,0.525543743,0.550922107,0.654170555,0.68976864,0.704585483,0.713317495,0.89174145,0.897974177,0.900588513,0.906560901,0.963339851,0.988595213,1.008979741,1.06002119,1.064685888,1.084874747,1.1312445,1.156924033,1.311787836,1.319029837,1.384001594,1.417049071,1.440094798
3370.918,579.96,0.178,1,5,7,0,0,2.60E-07,0.22627891,0.257952112,0.486114407,0.492421319,0.606227929,0.664192266,0.70923188,0.84905892,0.905721755,0.916756541,0.92431626,1.142040528,1.147767666,1.159480539,1.164775536,1.236868807,1.285594849,1.301978352,1.340041194,1.387844714,1.417995275,1.470426787,1.490868754,1.693679256,1.703406476,1.796394214,1.843815431
12499.481,611.593,0.353,1,5,7,0.618198893,0.658131679,0.663331921,0.685790203,0.701445092,0.718570607,0.752514667,0.755630586,0.787446919,0.882022842,0.899877629,0.930898491,0.948870968,0.974964,0.978793104,0.988162003,0.994227089,1.027601652,1.047944506,1.05785602,1.11733275,1.136216188,1.139652547,1.151743212,1.180882527,1.203263981,1.212002961,1.240989245,1.24797094,1.258816138
12151.981,629.746,0.279,1,5,7,0.627180518,0.631456676,0.632464348,0.636624079,0.677000194,0.6908005,0.707642014,0.737967543,0.755605973,0.755706688,0.789950102,0.811923148,0.917223194,0.926747527,0.967824409,0.98962787,1.010511498,1.024231289,1.032473492,1.046532179,1.055240892,1.071696073,1.081014449,1.171087633,1.176307738,1.178445995,1.1977052,1.236657613,1.246162023,1.262028976
2039.805,132.211,0.357,1,5,7,0.504631933,0.522476586,0.543099907,0.548260349,0.700938832,0.702060231,0.71011009,0.711786527,0.757531563,0.763044052,0.789303349,0.806384279,0.826081335,0.86730692,0.868951557,0.906296489,1.014688076,1.035696168,1.070929237,1.09143102,1.120913195,1.126398086,1.136389063,1.142911783,1.182897442,1.206047199,1.218503493,1.284733449,1.307432535,1.311460376
7716.417,424.418,0.159,1,5,7,0.524001808,0.645812924,0.648837236,0.656359877,0.659227008,0.700027062,0.730220675,0.737938233,0.754606404,0.78955146,0.806144495,0.834727433,0.844768771,0.958501694,0.967127508,1.019691801,1.04721844,1.050972551,1.075361379,1.087774476,1.089881404,1.096197039,1.117770459,1.122357678,1.23013234,1.232399008,1.243977565,1.2639292,1.288169494,1.313434189
14105.324,383.225,0.204,1,5,7,0.763793361,0.765101625,0.775185131,0.786097855,0.85971748,0.859852274,0.864175787,0.879482442,0.903510619,0.912364681,0.931324321,0.939951749,0.96162975,0.976946996,0.984686199,0.993637131,1.04321709,1.049897594,1.055058207,1.065356348,1.083616629,1.090862771,1.098667146,1.121693111,1.124334178,1.126496809,1.132970738,1.147342251,1.154708426,1.165090902
8865.294,780.642,0.222,1,5,7,0.347923073,0.349785362,0.428493721,0.479137833,0.505812335,0.602302802,0.637748738,0.649203602,0.656646464,0.817067027,0.822064759,0.826954629,0.831636273,0.883382418,0.910686266,0.926851653,0.969037877,0.97906519,1.001540246,1.042229637,1.062194582,1.207789821,1.209659528,1.274134719,1.305808389,1.322125704,1.356733552,1.361588938,1.374887914,1.380860159
14427.861,842.065,0.207,1,5,7,0.522003052,0.53032069,0.535942289,0.665150969,0.668931498,0.673987747,0.67748894,0.719532011,0.743831817,0.75576521,0.785874656,0.800867435,0.818961958,0.851202457,0.865862371,0.985308695,0.986190749,1.040271766,1.066705685,1.077666022,1.108615438,1.111885671,1.119436191,1.121716029,1.135143564,1.151922294,1.259625548,1.259700364,1.265624216,1.288225807
